1Ground,SUPPORT,11,45.50%,2.1,0.8,3.8,7.1,0.9,236,10.3
Hoglet,JUNGLE,16,31.30%,2.5,2.4,2.8,4.6,4.7,294,15.6
,,,,,,,,,,
Hoit,SUPPORT,13,38.50%,2.7,0.5,2.2,5.4,1.1,225,9.2
,,,,,,,,,,
Holder,TOP,13,38.50%,2.9,2.3,3.5,8.1,6.4,333,20.5
,,,,,,,,,,
Hollow,ADC,2,100%,23,6,0.5,5.5,9.5,447,31.4
,,,,,,,,,,
Holo,JUNGLE,19,36.80%,2.7,1.7,2.6,5.3,4.6,287,12.2
,,,,,,,,,,
Holyphoenix,SUPPORT,1,100%,3.3,3,3,7,1,289,18.2
,,,,,,,,,,
Holyphoenix,ADC,14,78.60%,8.1,4.4,1.4,6.6,9,431,28
,,,,,,,,,,
Homeless,JUNGLE,2,0%,1.7,3,3.5,3,4.5,307,17.3
,,,,,,,,,,
Homi,SUPPORT,18,33.30%,4,0.6,2.2,8.2,1.1,225,9.7
,,,,,,,,,,
Honey,ADC,14,28.60%,3,1.9,2,4.1,10.1,414,30.5
,,,,,,,,,,
Hope,JUNGLE,14,28.60%,1.7,2.3,5.4,6.9,4.5,296,13.6
,,,,,,,,,,
Hope,ADC,34,58.80%,8.3,4.8,1.2,5.2,9.4,438,29.3
,,,,,,,,,,
Hope,TOP,3,33.30%,1.4,0.7,3.7,4.3,6.9,325,22.2
,,,,,,,,,,
Hoya,TOP,7,0%,1,1.6,3,1.3,7.3,321,22.8
,,,,,,,,,,
Huhi,SUPPORT,22,45.50%,2.7,0.9,2.9,7,1,232,9.2
,,,,,,,,,,
Humanoid,MID,26,53.80%,2.6,3.2,3.3,5.5,8.6,402,26.5
,,,,,,,,,,
HungryPanda,SUPPORT,6,50%,3,0.7,3.3,9.2,1.1,236,6.4
,,,,,,,,,,
Huni,TOP,20,45%,2,1.4,2.8,4.1,7.8,365,23.7
,,,,,,,,,,
Husky Rider,ADC,11,36.40%,3.2,3.3,3,6.3,7.8,376,24.4
,,,,,,,,,,
HustlinBeasT,SUPPORT,25,72%,3.9,1,2.9,10.2,1.2,251,8.3
,,,,,,,,,,
HyBrid,ADC,34,44.10%,4,5,2.1,3.4,10.1,452,33.2
,,,,,,,,,,
Hylissang,SUPPORT,19,78.90%,3.5,1.1,2.9,9.4,1,252,8.3
,,,,,,,,,,
Hylissang,ADC,5,80%,2.4,0.6,2.8,6.2,7.3,361,12.3
,,,,,,,,,,
Hylissang,TOP,1,0%,1.1,3,9,7,5.7,326,11
,,,,,,,,,,
Hyoga,JUNGLE,6,83.30%,5.1,1.5,2,8.7,5.5,330,10.7
,,,,,,,,,,
IDK,SUPPORT,5,40%,3.7,0.4,2.2,7.8,1,234,12.3
,,,,,,,,,,
Ian,MID,4,0%,1.2,1.5,2.5,1.5,9.1,374,28.2
,,,,,,,,,,
IceBox,TOP,14,14.30%,1.1,1.2,3.7,3,8.1,372,21.6
,,,,,,,,,,
IceBreaker,TOP,6,50%,3.6,4.7,3.7,8.5,8.2,438,29.9
,,,,,,,,,,
IgNar,ADC,1,100%,10,3,1,7,5.9,351,13.4
,,,,,,,,,,
IgNar,SUPPORT,30,53.30%,4.3,0.6,1.9,7.6,1.1,225,8.4
,,,,,,,,,,
Ikssu,TOP,40,40%,2.2,1.9,3.2,5,6.8,332,22.9
,,,,,,,,,,
Impact,TOP,18,38.90%,2.8,1.9,1.9,3.4,7.2,352,25.7
,,,,,,,,,,
Innaxe,ADC,27,66.70%,6.8,3.8,1.4,6,8.8,420,25
,,,,,,,,,,
Inori,JUNGLE,22,77.30%,4.1,3.3,3.1,9.5,4.7,329,13.6
,,,,,,,,,,
Inoue,ADC,5,0%,1.5,1.8,3.4,3.2,8.3,352,26.3
,,,,,,,,,,
Insanity,MID,18,38.90%,2.7,2.7,2.8,4.9,7.2,347,29.7
,,,,,,,,,,
Inspired,JUNGLE,26,50%,3.1,1.5,2.3,5.8,4.8,300,12.6
,,,,,,,,,,
Invoker,SUPPORT,5,20%,1.1,0.6,4.8,4.8,1.2,211,8.1
,,,,,,,,,,
Irove,SUPPORT,40,32.50%,2,0.4,2.8,5.3,1,210,7.8
,,,,,,,,,,
Irove,ADC,2,0%,3,0,1,3,6.3,292,7.8
,,,,,,,,,,
Isles,ADC,1,100%,15,2,1,13,6.1,369,13.6
,,,,,,,,,,
Isles,SUPPORT,24,83.30%,7.4,1.2,1.5,10.2,0.9,260,11.1
,,,,,,,,,,
ItsCortez,JUNGLE,15,26.70%,2.9,2.2,3.5,8,4.9,303,12.4
,,,,,,,,,,
Jaacoolb,SUPPORT,2,50%,1.8,1,4,6,1.3,226,7.9
,,,,,,,,,,
JackPoT,TOP,6,83.30%,2.1,4.3,3.3,2.7,7.5,394,25.8
,,,,,,,,,,
JackeyLove,ADC,2,100%,2.7,3.5,5.5,11.5,8.6,446,23.2
,,,,,,,,,,
Jaguar,ADC,5,80%,4.1,4.6,2.4,5.2,9.8,459,29.3
,,,,,,,,,,
JamesPeke,ADC,1,0%,2,1,3,5,0.6,228,12.9
,,,,,,,,,,
Jankos,JUNGLE,27,74.10%,4.9,4.6,2.7,8.4,5.2,353,15.4
,,,,,,,,,,
Japone,SUPPORT,13,53.80%,4,0.3,2.5,9.8,1.4,242,6.7
,,,,,,,,,,
Japone,ADC,2,100%,19,1.5,0.5,8,6,349,6.8
,,,,,,,,,,
Jauny,TOP,14,28.60%,2.2,1.9,2.3,3.1,7.6,349,18.9
,,,,,,,,,,
Javaaa,ADC,29,72.40%,5,3.9,1.9,5.7,8.8,411,26.1
,,,,,,,,,,
JayJ,ADC,1,0%,1,1,5,4,6.9,309,14
,,,,,,,,,,
JayJ,SUPPORT,17,41.20%,3,0.8,2.5,6.7,1,224,8.1
,,,,,,,,,,
Jejky,JUNGLE,31,80.60%,4.9,4.6,2.6,8.5,5.8,373,17.5
,,,,,,,,,,
Jekyll,SUPPORT,4,25%,1.7,1,3.5,5,1,216,8
,,,,,,,,,,
Jellou,JUNGLE,17,29.40%,1.9,2.1,4.2,6.1,4.6,293,13.6
,,,,,,,,,,
Jelly,ADC,3,33.30%,2.4,1.3,3,6,5,301,11.5
,,,,,,,,,,
Jelly,SUPPORT,39,46.20%,2.8,0.9,2.7,6.5,0.9,224,9
,,,,,,,,,,
Jenax,MID,18,22.20%,1.7,1.9,2.9,3.1,8.3,371,26.6
,,,,,,,,,,
Jenkins,TOP,21,38.10%,2.4,2.4,2.9,4.6,7.7,382,25.9
,,,,,,,,,,
Jensen,MID,18,38.90%,4.4,2.5,1.5,4.1,9,390,29.7
,,,,,,,,,,
Jesiz,SUPPORT,22,45.50%,3.7,1,2,6.6,1.1,232,10.6
,,,,,,,,,,
Jeskla,ADC,29,58.60%,3.4,3.5,2.3,4.4,9.3,423,29.1
,,,,,,,,,,
Jester,MID,14,14.30%,1.9,2.5,3.2,3.5,8.2,365,26.8
,,,,,,,,,,
JestkuiMax,ADC,2,100%,-,3,0,6,5.3,336,7.2
,,,,,,,,,,
JestkuiMax,SUPPORT,12,41.70%,2.3,1.1,3.7,7.4,0.9,224,8.6
,,,,,,,,,,
Jeyrus,SUPPORT,1,0%,2,2,4,6,1.3,268,22.7
,,,,,,,,,,
Jeyrus,ADC,7,0%,1,1,3.6,2.6,8.3,336,23.2
,,,,,,,,,,
Jezu,ADC,18,61.10%,4.7,4,2.2,6.2,8.7,420,27.7
,,,,,,,,,,
Jiejie,JUNGLE,10,60%,6.4,3.2,1.8,8.3,4.9,328,14.6
,,,,,,,,,,
Jiin,MID,1,0%,5,4,1,1,7.9,371,29.9
,,,,,,,,,,
Jiizuke,MID,27,55.60%,2.8,3.2,2.7,4.4,8.9,408,26.6
,,,,,,,,,,
JimieN,MID,15,46.70%,3,2.7,2.3,4.1,7.9,371,24
,,,,,,,,,,
Jinoo,TOP,10,60%,4,2.1,2.1,6.4,7.4,364,25.2
,,,,,,,,,,
Jirall,TOP,14,71.40%,4.6,2.1,1.6,5.1,7.6,379,17
,,,,,,,,,,
Jisu,TOP,14,78.60%,2.8,3.4,2.9,4.9,8,398,25.8
,,,,,,,,,,
Jiumeng,ADC,28,50%,4.4,4.9,2.5,6,8.7,431,29
,,,,,,,,,,
Jiumeng,SUPPORT,1,0%,1.8,2,5,7,2.4,301,34
,,,,,,,,,,
JoJo,SUPPORT,5,40%,2.1,1.4,4.4,8,0.8,228,8.4
,,,,,,,,,,
Jockster,SUPPORT,2,50%,1.4,1,6.5,8,0.9,223,6.8
,,,,,,,,,,
Johnsun,ADC,20,45%,4.1,2.9,1.6,3.7,9.5,410,27.3
,,,,,,,,,,
Joker,SUPPORT,6,16.70%,1.8,0.3,3,5,1.1,213,6.8
,,,,,,,,,,
Joo,ADC,3,33.30%,2.5,0.7,2,4.3,6.2,307,9.3
,,,,,,,,,,
Joo,SUPPORT,22,72.70%,5.2,1,2.1,10.2,1,244,6.7
,,,,,,,,,,
Jorx,JUNGLE,18,38.90%,1.9,1.6,3.7,5.7,4.5,282,10.7
,,,,,,,,,,
Josedeodo,JUNGLE,14,71.40%,7.4,2.7,1.2,6.2,5.2,317,13.1
,,,,,,,,,,
JunJia,JUNGLE,24,58.30%,3.2,1.7,3,7.7,4.5,299,13.4
,,,,,,,,,,
Juuzou,TOP,15,66.70%,4.1,3.2,2.1,5.2,8.1,391,22.3
,,,,,,,,,,
Juzinho,SUPPORT,1,0%,3,4,2,2,1.2,313,40
,,,,,,,,,,
K2,ADC,24,50%,3.4,3.9,2.5,4.8,9.7,435,33.6
,,,,,,,,,,
KEITH,SUPPORT,18,38.90%,1.5,0.7,3.8,5.1,0.9,213,5.3
,,,,,,,,,,
KM?,ADC,1,0%,4,1,2,7,5.7,303,9.8
,,,,,,,,,,
KM?,SUPPORT,13,23.10%,2.1,0.8,3.3,6.2,1,214,11.3
,,,,,,,,,,
KRESHTDOO,ADC,14,14.30%,2.5,2.6,2.6,4,8.8,396,29.9
,,,,,,,,,,
KaKAO,JUNGLE,5,60%,2.6,2,2.6,4.8,5.8,315,13.5
,,,,,,,,,,
Kabuu,JUNGLE,1,0%,1,0,5,5,5.4,286,9.3
,,,,,,,,,,
Kackos,TOP,18,38.90%,2.8,2.4,2.3,4,7.9,381,24.2
,,,,,,,,,,
Kaiba,JUNGLE,16,37.50%,3.4,4.4,3.8,8.4,4.8,326,16.8
,,,,,,,,,,
Kaigu,TOP,7,14.30%,1.8,1.9,3.9,5.1,7.3,338,19.8
,,,,,,,,,,
Kaiser,SUPPORT,25,52%,3.3,0.9,2.9,8.6,1.1,236,7.8
,,,,,,,,,,
Kaiser,ADC,1,100%,-,1,0,12,6.8,362,6.9
,,,,,,,,,,
Kaiwing,SUPPORT,21,71.40%,6,0.5,1.4,8.1,1.2,234,7.8
,,,,,,,,,,
Kaiwing,ADC,4,75%,10.5,1.5,1,9,6.8,358,9
,,,,,,,,,,
Kami,ADC,18,38.90%,2.8,1.9,2.2,4.3,8.8,385,25.4
,,,,,,,,,,
Kamil,JUNGLE,17,47.10%,3.6,3,3.2,8.4,5.3,328,14.9
,,,,,,,,,,
Kanavi,JUNGLE,32,68.80%,5.8,4.1,1.9,6.9,6.1,369,18.6
,,,,,,,,,,
Kanna,JUNGLE,2,0%,1.2,1,3,2.5,6.1,305,25.3
,,,,,,,,,,
Kaori,SUPPORT,2,100%,9.3,4,1.5,10,3.7,319,17.4
,,,,,,,,,,
Kaori,ADC,13,46.20%,5.8,5.2,2,6.4,9.3,435,31.7
,,,,,,,,,,
Karim kt,JUNGLE,18,55.60%,2.3,3,4.7,7.7,4.5,311,14.9
,,,,,,,,,,
Karsa,JUNGLE,33,57.60%,3.5,2.5,3,8,5.2,330,13.5
,,,,,,,,,,
Kashtelan,MID,6,16.70%,2.1,4,4.5,5.7,8.7,414,32.2
,,,,,,,,,,
Katare,TOP,14,42.90%,2.1,2.1,3.1,4.5,6.5,334,21.7
,,,,,,,,,,
Kati,MID,40,62.50%,3.4,3.1,2.5,5.4,8.6,403,25.3
,,,,,,,,,,
Katsurii,SUPPORT,2,0%,2.5,1.5,4,8.5,1.7,251,19.7
,,,,,,,,,,
Katsurii,ADC,27,77.80%,5.6,4.1,1.8,6.1,9,434,24.9
,,,,,,,,,,
Kaxe,MID,18,33.30%,1.5,2.1,3.8,3.8,6.8,321,20.6
,,,,,,,,,,
Kaze,TOP,1,0%,0.8,0,5,4,6.8,302,16.6
,,,,,,,,,,
Kazewa,TOP,13,15.40%,1.6,1.6,3.1,3.3,7.2,337,20.9
,,,,,,,,,,
KeY,SUPPORT,15,60%,4.1,0.9,2.4,8.9,1.1,234,7.3
,,,,,,,,,,
Keduii,ADC,12,41.70%,3,3.4,2.9,5.4,8.8,406,28.7
,,,,,,,,,,
Keine,MID,18,22.20%,2.2,1.7,2.3,3.4,8.4,354,26.2
,,,,,,,,,,
Kektz,TOP,6,16.70%,1.4,3,6,5.5,6.7,349,21.8
,,,,,,,,,,
Kellin,SUPPORT,13,69.20%,5.5,0.2,1.2,6.2,0.8,220,5
,,,,,,,,,,
KenRuto,TOP,17,41.20%,2.7,3,2.6,4.1,7.8,372,28.2
,,,,,,,,,,
Keorb,MID,2,50%,12,2,0.5,4,8,373,28.1
,,,,,,,,,,
Keria,SUPPORT,41,65.90%,4.5,0.7,2.1,8.9,1,239,8.6
,,,,,,,,,,
Keria,ADC,2,100%,23,0.5,0.5,11,6,330,9.6
,,,,,,,,,,
Kesav,ADC,2,50%,3.2,3.5,2.5,4.5,8.4,383,19.6
,,,,,,,,,,
Keysie,MID,14,28.60%,1.8,3.6,4.1,3.5,7.7,370,28.1
,,,,,,,,,,
Khan,TOP,13,53.80%,2.8,3.5,3.1,5,7.2,386,23.7
,,,,,,,,,,
Khantos,ADC,18,66.70%,4.9,6.1,2.3,5.2,8.9,451,27.7
,,,,,,,,,,
Khema,JUNGLE,14,21.40%,2.1,2.1,3.9,6.1,4.6,298,12.7
,,,,,,,,,,
Kiaya,TOP,24,83.30%,4.5,3.4,2.3,6.8,7.7,400,20
,,,,,,,,,,
Kiddo,SUPPORT,1,100%,-,0,0,7,0.9,219,8.6
,,,,,,,,,,
Kiin,TOP,44,43.20%,2.5,2.2,2.8,4.8,8.2,380,27.9
,,,,,,,,,,
Kikis,JUNGLE,22,45.50%,2.5,1.8,3,5.8,4.9,300,14.7
,,,,,,,,,,
Kindless,ADC,4,50%,3.1,4,3,5.3,9.6,417,33.6
,,,,,,,,,,
Kino,SUPPORT,21,42.90%,2.8,0.5,3.1,8.3,1,224,7.2
,,,,,,,,,,
Kinzu,ADC,12,41.70%,3.8,3.8,2.3,5.2,8.5,404,26.1
,,,,,,,,,,
Kinzu,SUPPORT,2,100%,13,3.5,1,9.5,1.8,310,21.1
,,,,,,,,,,
Kira,MID,14,50%,2,2.8,4,5.1,7.5,368,25.9
,,,,,,,,,,
Kireas,JUNGLE,15,40%,3.3,2.7,2.9,6.9,4.9,306,13.7
,,,,,,,,,,
Kirei,JUNGLE,18,61.10%,5.1,3.6,2.2,7.6,5.1,331,15.8
,,,,,,,,,,
Kirin,SUPPORT,19,36.80%,1.5,0.8,4.8,6.2,1,217,9.9
,,,,,,,,,,
Kituruken,JUNGLE,11,72.70%,3.4,3.7,2.9,6.1,4.9,324,12.3
,,,,,,,,,,
Klaus,ADC,15,73.30%,4.8,4.5,2.2,6.1,8.8,424,27.6
,,,,,,,,,,
Klydex,ADC,3,0%,1.3,3.3,6,4.7,7.8,370,22.1
,,,,,,,,,,
Klydex,SUPPORT,1,0%,2,0,2,4,1.2,223,24.5
,,,,,,,,,,
Knight,MID,33,57.60%,5.3,4.6,2.1,6.7,8.4,411,29.9
,,,,,,,,,,
Koala,ADC,1,100%,15,2,1,13,5.7,365,14.9
,,,,,,,,,,
Koala,SUPPORT,20,85%,7.2,0.6,1.4,9.5,1.1,247,8.1
,,,,,,,,,,
Kobbe,ADC,28,50%,4.4,2.8,1.7,4.9,9.6,418,27.5
,,,,,,,,,,
Kocourek,JUNGLE,24,54.20%,2.6,2,3.2,6.3,4.9,305,13.3
,,,,,,,,,,
Koldo,JUNGLE,30,60%,4.2,2.3,2.5,8.3,4.8,307,14.5
,,,,,,,,,,
Konektiv,TOP,18,44.40%,3.9,2.1,1.9,5.4,7.3,352,20.2
,,,,,,,,,,
Kongyue,JUNGLE,23,69.60%,5.3,2.8,1.7,6.3,5.7,342,13.2
,,,,,,,,,,
KoreaCK,ADC,2,0%,2,2.5,4.5,6.5,6.2,316,7.9
,,,,,,,,,,
KoreaCK,SUPPORT,27,77.80%,6.1,0.6,1.7,10,1,243,9.4
,,,,,,,,,,
Korpse,ADC,1,0%,1.4,1,5,6,4.3,260,14.1
,,,,,,,,,,
Korpse,SUPPORT,9,22.20%,1.9,0.7,3.3,5.8,1,219,9.1
,,,,,,,,,,
Korts,ADC,16,37.50%,3.7,4.3,3.2,7.4,8.3,412,28.7
,,,,,,,,,,
Koudys,ADC,14,7.10%,2,3.7,3.9,4.1,7.9,383,28.8
,,,,,,,,,,
Koughi,JUNGLE,14,14.30%,2.1,2.2,3.1,4.3,4.8,296,9.5
,,,,,,,,,,
Kpop,SUPPORT,14,14.30%,1.9,1,4,6.5,0.9,218,11.3
,,,,,,,,,,
Kramer,SUPPORT,6,100%,8,5.5,2.2,11.8,2.7,374,26.9
,,,,,,,,,,
Kramer,ADC,25,32%,3.2,4.1,2.8,4.8,9.8,439,29.6
,,,,,,,,,,
Krastyel,MID,15,26.70%,3.2,4.1,2.6,4.3,7.8,379,23.8
,,,,,,,,,,
Kreox,JUNGLE,14,50%,2.8,2.6,3.1,6.1,5.6,336,18.2
,,,,,,,,,,
Krepo,SUPPORT,1,100%,9,1,1,8,0.8,237,8.3
,,,,,,,,,,
Kruimel,MID,15,46.70%,4.1,4.1,2.5,6.1,7.7,375,27.9
,,,,,,,,,,
Kryze,TOP,24,62.50%,3.7,4.7,2.5,4.6,8.8,438,25
,,,,,,,,,,
Kubu,TOP,18,16.70%,1.8,2.4,3.5,3.8,7.5,361,26.6
,,,,,,,,,,
Kumo,MID,1,0%,0.6,3,7,1,6.3,363,24.3
,,,,,,,,,,
Kumo,TOP,28,53.60%,2.5,2.1,2.4,3.9,7.4,357,20.9
,,,,,,,,,,
Kurd,TOP,12,41.70%,2,3,3.8,4.5,8.4,390,29.4
,,,,,,,,,,
Kuroko,SUPPORT,4,0%,1.8,1.3,3.3,4.5,1.3,224,8.3
,,,,,,,,,,
Kuroko,JUNGLE,30,30%,2.1,2.8,4,5.6,5.5,331,18.2
,,,,,,,,,,
Kuzan,MID,6,50%,4.4,2.5,1.5,4.2,9.1,412,30.7
,,,,,,,,,,
Kweku,TOP,21,19%,1.2,1.5,4.4,3.8,7.2,344,22.6
,,,,,,,,,,
Kxng,ADC,17,23.50%,2.9,3.2,2.6,4.6,8.2,382,22.6
,,,,,,,,,,
Kxng,SUPPORT,1,100%,6,2,3,16,2.1,307,17.5
,,,,,,,,,,
Kyoshi,MID,12,58.30%,2.8,3.7,3.1,5.1,7.5,374,21.3
,,,,,,,,,,
Kyuu,MID,4,25%,1.8,2.3,3,3.3,7.2,339,21.3
,,,,,,,,,,
Kz,ADC,8,25%,2.5,2.4,2.5,3.8,8.3,371,23.9
,,,,,,,,,,
LL,TOP,29,55.20%,2.7,3,3.4,6.2,7.3,373,20.6
,,,,,,,,,,
LaFleur,SUPPORT,1,0%,0.5,0,6,3,1.9,230,17.2
,,,,,,,,,,
LaFleur,ADC,13,0%,1.8,2.2,3.8,4.5,8.3,361,26.7
,,,,,,,,,,
Labrov,SUPPORT,18,50%,3.9,0.8,2.2,7.8,0.9,228,7.5
,,,,,,,,,,
Labrov,ADC,2,100%,9,1.5,1.5,12,5.2,310,10.1
,,,,,,,,,,
Lachtan,MID,24,54.20%,3.6,3.3,2.1,4.4,8.7,397,27.6
,,,,,,,,,,
Lamabear,JUNGLE,26,80.80%,5.6,2.4,2,8.6,4.9,319,14.5
,,,,,,,,,,
Langx,TOP,33,57.60%,4.1,2.6,2.1,5.8,8.1,390,23
,,,,,,,,,,
Larssen,MID,26,50%,3.6,3.2,1.8,3.3,9.1,403,27.4
,,,,,,,,,,
Lauva,JUNGLE,2,0%,1.2,3,5,3,4.6,294,9.8
,,,,,,,,,,
Lava,MID,4,50%,3.8,4.3,2,3.3,7.7,365,27.3
,,,,,,,,,,
Lava,SUPPORT,1,100%,3.3,4,3,6,1.5,297,16.6
,,,,,,,,,,
Lava,ADC,4,50%,2.8,2,1.5,2.3,9.4,408,28.7
,,,,,,,,,,
LeQu,TOP,6,16.70%,1.6,2.5,3,2.3,7.6,369,16.9
,,,,,,,,,,
LeeSA,JUNGLE,25,36%,2.4,1.9,3.2,6,4.6,290,12.9
,,,,,,,,,,
Lehends,SUPPORT,40,35%,2.7,0.6,2.8,7,1,220,9.8
,,,,,,,,,,
Lehends,ADC,3,100%,4.7,1.3,2,8,5.5,319,10
,,,,,,,,,,
Lekcyc,ADC,3,100%,6.3,2.7,2,10,4.2,319,8.2
,,,,,,,,,,
Lekcyc,SUPPORT,12,91.70%,5.7,0.9,2.2,11.3,1.2,254,7.8
,,,,,,,,,,
Leo,SUPPORT,1,100%,-,2,0,5,3.2,286,15.7
,,,,,,,,,,
Leo,ADC,15,40%,3.6,2.5,1.9,4.3,10,413,24.9
,,,,,,,,,,
Levi,JUNGLE,32,84.40%,7.8,4.5,1.8,9.3,6.2,387,16.9
,,,,,,,,,,
Leviathan,SUPPORT,1,100%,3.3,0,4,13,0.9,225,5.5
,,,,,,,,,,
Lex,ADC,14,28.60%,3.7,3.4,2.9,7.1,7.8,371,27.4
,,,,,,,,,,
Lex,SUPPORT,1,0%,1.5,2,2,1,2.7,299,21.8
,,,,,,,,,,
Ley,SUPPORT,29,44.80%,2.4,1,4.3,9.4,1,230,8.5
,,,,,,,,,,
Ley,ADC,5,40%,2.2,1,3.6,6.8,5.7,298,13
,,,,,,,,,,
Leyan,JUNGLE,19,73.70%,3.4,3.5,3,6.6,5.7,365,14.7
,,,,,,,,,,
Leza,MID,14,71.40%,5.4,3.6,1.6,4.9,8.9,405,30
,,,,,,,,,,
Licorice,TOP,25,92%,4.9,2.6,1.7,5.8,8.6,420,21.7
,,,,,,,,,,
Lider,MID,29,58.60%,3.3,4.8,2.5,3.6,9.4,442,28.2
,,,,,,,,,,
Lies,TOP,22,45.50%,2.6,2,3.1,6,6.8,339,23.6
,,,,,,,,,,
Life,ADC,5,60%,5.6,0.2,1,5.4,6.7,333,6.4
,,,,,,,,,,
Life,SUPPORT,23,73.90%,5.4,0.9,1.9,9.3,0.9,235,8.7
,,,,,,,,,,
Light,ADC,2,100%,10.7,5,1.5,11,8.6,438,26.2
,,,,,,,,,,
Light,ADC,9,11.10%,2.1,2.2,2.3,2.7,9.7,406,26.1
,,,,,,,,,,
LilV,ADC,16,31.30%,4,3.2,1.7,3.6,10.6,445,31.4
,,,,,,,,,,
LilV,SUPPORT,3,66.70%,5,3.7,2.7,9.7,2.3,313,21.5
,,,,,,,,,,
Lilipp,MID,1,0%,0,0,2,0,8.4,321,18
,,,,,,,,,,
Lilipp,ADC,1,100%,12,1,1,11,5.6,329,5
,,,,,,,,,,
Lilipp,SUPPORT,16,25%,1.7,0.8,5,7.8,1.1,231,8.9
,,,,,,,,,,
Limit,SUPPORT,18,22.20%,1.5,0.6,3.6,4.7,1,217,8.1
,,,,,,,,,,
Lived,MID,21,19%,1.4,2,3.5,2.8,6.7,330,23.5
,,,,,,,,,,
Lodik,ADC,13,53.80%,4.7,4.7,2,4.6,9,424,25.7
,,,,,,,,,,
Lodik,SUPPORT,1,0%,5,0,1,5,2.1,248,32.4
,,,,,,,,,,
LokeN,SUPPORT,2,50%,4.3,1.5,1.5,5,3.3,306,25.5
,,,,,,,,,,
LokeN,ADC,30,70%,7,4.1,1.4,5.9,9.8,448,26.6
,,,,,,,,,,
Lonely,TOP,11,45.50%,3,2.6,2.8,5.8,7.9,368,27
,,,,,,,,,,
Lost,SUPPORT,1,0%,0.8,1,6,4,1.3,254,14.8
,,,,,,,,,,
Lost,ADC,24,58.30%,5,4.5,2,5.3,8.9,422,27.3
,,,,,,,,,,
Lostboy,ADC,19,36.80%,2,2.8,3.5,4.1,8.7,392,29
,,,,,,,,,,
Lourlo,TOP,22,59.10%,6.8,3.1,1.4,6.4,7,354,17
,,,,,,,,,,
Luana,TOP,15,46.70%,2.7,2.7,2.9,5.1,8.4,399,21.2
,,,,,,,,,,
Luci,SUPPORT,10,80%,3.4,1.3,3.7,11.3,1.1,251,7.9
,,,,,,,,,,
Lucker,TOP,1,100%,-,3,0,3,6.8,379,26.9
,,,,,,,,,,
Lucker,ADC,21,52.40%,3.9,4.7,2.7,5.6,8.8,429,31.1
,,,,,,,,,,
Luger,ADC,3,100%,7.8,5,1.7,8,9.3,452,23.7
,,,,,,,,,,
Lunddorf,TOP,6,33.30%,1.8,3.5,5.5,6.5,6.6,354,22.7
,,,,,,,,,,
Lurox,JUNGLE,19,63.20%,4.7,2.5,1.9,6.7,4.9,308,11.9
,,,,,,,,,,
LvMao,SUPPORT,30,70%,5,0.6,2.1,9.8,1,235,7.6
,,,,,,,,,,
LvMao,ADC,2,50%,3.3,0,2,6.5,5.1,287,9.8
,,,,,,,,,,
Lvsyan,MID,18,27.80%,4,3.5,1.8,3.7,9.4,413,30.3
